frame_id,timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
20250718133155485899,2025-07-18 13:31:55.485899,1,1.202181127537778,1.3809688417421573,0.6475946800504824,-0.1391600037168245,8.639999806880951,1.942084775415421,48.95930201367532,19.47851455216592
20250718133155485899,2025-07-18 13:31:55.485899,2,1.4057725191142652,1.3082743688331682,0.165905476745813,-0.0697200018621515,10.99999975413084,1.927512082155893,42.94261794301826,4.937691476187246
20250718133155485899,2025-07-18 13:31:55.485899,3,1.4392558976998338,1.3394354887084077,0.1222201148193102,-0.2088800055789761,7.35999983549118,1.969894089524036,42.94261794301826,3.557144190330225
20250718133155485899,2025-07-18 13:31:55.485899,4,1.4071516372938022,1.545864423812347,0.467032892167722,-0.6263600167294499,9.119999796152117,2.141936569909075,47.6893925826334,12.594077009205211
20250718133155485899,2025-07-18 13:31:55.485899,5,1.0797984962288265,1.486969257352699,1.318415082207393,-0.8349600223009475,25.75999942421913,2.261694208720975,54.01382034659778,35.657065219461984
20250718133155485899,2025-07-18 13:31:55.485899,6,1.1146440344362107,1.534954362213698,1.2964200587123,-0.8349600223009475,23.75999946892261,2.297655584767808,54.01382034659778,34.34925647082925
20250718133155485899,2025-07-18 13:31:55.485899,7,1.2273171958329552,1.3797958150008516,0.7804814577285146,-0.1391600037168245,5.999999865889549,2.0048180207039143,48.34716622332339,22.911130395591265
20250718133155485899,2025-07-18 13:31:55.485899,8,1.0958713292739173,1.476461491653053,1.321230629540869,-0.8349600223009475,30.51999931782484,2.264182608160372,53.416154198819065,35.69958766846483
20250718133155485899,2025-07-18 13:31:55.485899,9,1.1312355443640068,1.5241075066260408,1.29932646490743,-0.8349600223009475,29.23999934643507,2.3001840819802264,53.416154198819065,34.3939128477525
20250718133155485899,2025-07-18 13:31:55.485899,10,1.1224124626543313,1.432811292344872,1.2727844685791685,-0.8349600223009475,35.51999920606613,2.220976865986924,51.92613722984203,34.96487622711299
20250718133155485899,2025-07-18 13:31:55.485899,11,1.1477139316851166,1.5131009343718511,1.3022756670543747,-0.8349600223009475,36.11999919265509,2.302746972548872,52.81903692731426,34.439199239649575
20250718133155485899,2025-07-18 13:31:55.485899,12,1.1835932872660304,1.560402866460827,1.280463699151836,-0.8349600223009475,23.11999948322773,2.339943901072412,52.81903692731426,33.17648983158284
20250718133155485899,2025-07-18 13:31:55.485899,13,1.3266774587555643,1.420951476468833,0.6984299512193906,-0.4174800111504737,8.759999804198742,2.065667101642808,46.96510712329199,19.76198042720553
20250718133155485899,2025-07-18 13:31:55.485899,14,1.1380781467258525,1.421893870311808,1.275709782996358,-0.8349600223009475,39.99999910593033,2.223609564855724,51.32636006242687,35.00942885793931
20250718133155485899,2025-07-18 13:31:55.485899,15,1.174804393042388,1.4677789658716152,1.2523366420649904,-0.8349600223009475,43.87999901920557,2.258957175252656,51.32636006242688,33.668507827138185
20250718133155485899,2025-07-18 13:31:55.485899,16,1.2115306393589238,1.513664061431422,1.2289635011336228,-0.8349600223009475,27.87999937683344,2.295503576144704,51.32636006242687,32.36959107759454
20250718133155485899,2025-07-18 13:31:55.485899,17,1.1164019121943651,1.3652977573130607,1.3019529324006052,-0.8349600223009475,16.119999639689922,2.1921388263205053,50.727185307211975,36.43560943441555
20250718133155485899,2025-07-18 13:31:55.485899,18,1.1536300239361832,1.4108256777823114,1.2786754962463087,-0.8349600223009475,42.9999990388751,2.226275443407141,50.72718530721198,35.05457128343613
20250718133155485899,2025-07-18 13:31:55.485899,19,1.1908581356780017,1.4563535982515616,1.2553980600920125,-0.8349600223009475,51.63999884575605,2.261666021262544,50.727185307211975,33.71599628058864
20250718133155485899,2025-07-18 13:31:55.485899,20,1.2280862474198195,1.5018815187208123,1.232120623937716,-0.8349600223009475,33.359999254345894,2.298252631742101,50.727185307211975,32.41935034213202
20250718133155485899,2025-07-18 13:31:55.485899,21,1.1843861486106169,1.388241423440184,1.284726928958941,-0.8349600223009475,43.63999902456999,2.2317051957568657,49.53065666365154,35.14660386066251
20250718133155485899,2025-07-18 13:31:55.485899,22,1.2226067730491992,1.4330405408037512,1.2616447750082536,-0.8349600223009475,57.11999872326851,2.267183285797271,49.53065666365154,33.812793817512976
20250718133155485899,2025-07-18 13:31:55.485899,23,1.2608273974877815,1.4778396581673183,1.2385626210575664,-0.8349600223009475,38.99999912828207,2.303851806820243,49.53065666365155,32.52076009552784
20250718133155485899,2025-07-18 13:31:55.485899,24,1.4373249429064878,1.4176633135272474,0.6975659186396443,-0.1391600037168245,16.639999628067017,2.1359472074163643,44.60542374552015,19.06156130251689
20250718133155485899,2025-07-18 13:31:55.485899,25,1.5176488971610336,1.5578837824264058,0.709425882418603,-0.6263600167294499,12.11999972909689,2.28769428404381,45.74951491512671,18.065570151714063
20250718133155485899,2025-07-18 13:31:55.485899,26,1.1995873204880187,1.3767276200340663,1.2878120432834208,-0.8349600223009475,41.63999906927347,2.2344682897875523,48.9333090283514,35.1934830528964
20250718133155485899,2025-07-18 13:31:55.485899,27,1.238298492947645,1.4211551822622066,1.2648294472312147,-0.8349600223009475,58.23999869823456,2.2699909119400354,48.93330902835139,33.86209097501611
20250718133155485899,2025-07-18 13:31:55.485899,28,1.2770096654072711,1.4655827444903466,1.2418468511790088,-0.8349600223009475,43.87999901920557,2.306701122441888,48.93330902835139,32.572397723451886
20250718133155485899,2025-07-18 13:31:55.485899,29,1.515251083005433,1.4899913887654006,0.7494547361580517,-0.5566400148672983,19.63999956101179,2.253384695229361,44.51842827836253,19.42609454431083
