timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
13:50:52.479702,1,-1.7892090117624366,1.2987646312974312,1.9035064253743585,-3.9662001059332397,4.999999888241291,2.917429547859303,144.02456791332355,40.7273420110046
13:50:52.479702,2,-1.7128671727538265,1.2949791120338632,1.8973323351286568,0.06972000186215155,4.999999888241291,2.8654414741931933,142.9096226682693,41.463524228668696
13:50:52.479702,3,-1.763263194931605,1.3330800209005416,1.8943116444422456,-3.9662001059332397,5.639999873936176,2.911119379722186,142.9096226682693,40.59559884489743
13:50:52.479702,4,-1.8136592171093837,1.3711809297672197,1.8912909537558344,-3.9662001059332397,5.359999880194664,2.957444567480813,142.9096226682693,39.754675707304145
13:50:52.479702,5,-1.7000074821434774,1.3114621678797262,1.8929157136259607,0.06972000186215155,5.639999873936176,2.8623571328567086,142.35179145449698,41.400132863234525
13:50:52.479702,6,-1.7500251461721203,1.3500480416410436,1.8897650769876737,-3.9662001059332397,6.239999860525131,2.9079941150517823,142.351791454497,40.530425711405876
13:50:52.479702,7,-1.800042810200763,1.3886339154023615,1.8866144403493863,-3.9662001059332397,5.879999868571758,2.9542803381019853,142.35179145449698,39.68778170758643
13:50:52.479702,8,-1.6737794059090163,1.3440515323463174,1.8841834197352942,0.06972000186215155,6.239999860525131,2.8562491453745786,141.23539686319376,41.27475123619631
13:50:52.479702,9,-1.7230253868015595,1.383596251230329,1.8807758613207146,-0.06972000186215155,7.1199998408555984,2.9018051124270836,141.23539686319376,40.401509495677615
13:50:52.479702,10,-1.772271367694103,1.4231409701143407,1.877368302906135,-3.9662001059332397,6.6399998515844345,2.948014207279703,141.23539686319376,39.555451817094905
13:50:52.479702,11,-1.6953364402804523,1.4166161908880364,1.8719281951553075,-0.06972000186215155,8.119999818503857,2.8957006485212404,140.1180075365708,40.274543858832054
13:50:52.479702,12,-1.743791040302024,1.457104656352866,1.868267760606538,-3.9662001059332397,7.519999831914902,2.9418337133707246,140.1180075365708,39.42511148619111
13:50:52.479702,13,-1.6812369721934302,1.4329239237388751,1.8675585513075428,-0.06972000186215155,9.359999790787697,2.892681052320714,139.55893337840746,40.21180882874887
13:50:52.479702,14,-1.5681619825990631,1.5409118360943321,1.7473576145210945,0.06972000186215155,20.239999547600746,2.808344694532614,135.50216833000533,38.477113239437614
13:50:52.479702,15,-1.536774529061195,1.5709042188326894,1.7393211797872665,0.06972000186215155,23.519999474287033,2.8026155969690474,134.3707816265577,38.36043064139149
13:50:52.479702,16,-1.520849499483104,1.5856715316450214,1.7353642902448243,0.06972000186215155,26.87999939918518,2.799790461124618,133.80461457486945,38.302943301474144
13:50:52.479702,17,-1.504772386229234,1.6002842846915182,1.7314488148668201,0.06972000186215155,29.759999334812164,2.796992085203743,133.23813081106857,38.24603362815088
13:50:52.479702,18,-1.4300921464787288,1.5824804999134472,1.7316393816421969,0.06972000186215155,18.759999580681324,2.747359282671384,132.10421127394264,39.07169066815171
13:50:52.479702,19,-1.472168354533051,1.6290402820367293,1.7237436686006193,0.06972000186215155,31.63999929279089,2.7914770533944173,132.10421127394264,38.13397209923616
13:50:52.479702,20,-1.4556446964665926,1.6431806507598008,1.719954768220594,0.06972000186215155,31.999999284744263,2.788761111695923,131.53677492520328,38.07883253911561
13:50:52.479702,21,-1.4972486400054592,1.690144580339809,1.7119507641943639,0.06972000186215155,23.23999948054552,2.8335697647095075,131.53677492520328,37.16895966007964
13:50:52.479702,22,-1.439912441410733,1.6524981115944204,1.6945959766595071,0.06972000186215155,30.879999309778214,2.770515001197996,131.0674274607174,37.709178419017576
13:50:52.479702,23,-1.4061220032538317,1.6799896090953739,1.6872296521054047,0.06972000186215155,28.519999362528324,2.7651922308669104,129.92874442723726,37.60159493255711
13:50:52.479702,24,-1.5788791923176537,1.8806977083399574,1.7763031829173708,0.06972000186215155,9.119999796152115,3.0306989906177084,130.01405682152216,35.88098313576048
13:50:52.479702,25,-1.6058601742841239,1.9251876134513946,1.6672728426566374,0.06972000186215155,6.5199998542666435,3.010802713264165,129.83255915093233,33.62559434218182
13:50:52.533197,1,-1.7230253868015595,1.383596251230329,1.8807758613207146,0.06972000186215155,4.999999888241291,2.9018051124270836,141.23539686319376,40.401509495677615
13:50:52.533197,2,-1.772271367694103,1.4231409701143407,1.877368302906135,0.06972000186215155,4.999999888241291,2.948014207279703,141.23539686319376,39.555451817094905
13:50:52.533197,3,-1.416874407249227,1.5771109057646,1.644171942488581,0.06972000186215155,8.51999980956316,2.682929978860082,131.93648315928965,37.79419570489643
13:50:52.533197,4,-1.5419363534176376,1.7163162991214238,1.6127643956050868,0.06972000186215155,11.359999746084213,2.8150165811860117,131.93648315928965,34.95372816072765
13:50:52.533197,5,-1.4250122870298605,1.6513668174838012,1.6262392728596922,0.06972000186215155,20.119999550282955,2.7207216977603337,130.79186094965164,36.70702813765204
13:50:52.533197,6,-1.4657407222556347,1.6985647168086322,1.6155567758006661,0.06972000186215155,20.359999544918537,2.7646955814159906,130.79186094965164,35.757260294019076
13:50:52.533197,7,-1.5621954717794582,1.7990639869046858,1.6919076805800626,0.06972000186215155,5.359999880194664,2.9222658196391773,130.96902071423023,35.378213188083315
13:50:52.586342,1,-1.472168354533051,1.6290402820367293,1.7237436686006193,0.06972000186215155,5.639999873936176,2.7914770533944173,132.10421127394264,38.13397209923616
13:50:52.586342,2,-1.4918529636618134,1.707670788681062,1.801128767798608,0.06972000186215155,6.11999986320734,2.8958296955955247,131.1410670588152,38.46037932070915
13:50:52.696381,1,-1.520849499483104,1.5856715316450214,1.7353642902448243,0.06972000186215155,5.879999868571758,2.799790461124618,133.80461457486945,38.302943301474144
13:50:52.696381,2,-1.5477804537525053,1.646022188445128,1.7237733234706731,0.06972000186215155,5.239999882876873,2.841902153238413,133.23813081106857,37.34090698956989
13:50:52.751175,1,-1.5477804537525053,1.646022188445128,1.7237733234706731,0.06972000186215155,6.5199998542666435,2.841902153238413,133.23813081106857,37.34090698956989
13:50:52.751175,2,-1.472168354533051,1.6290402820367293,1.7237436686006193,0.06972000186215155,5.519999876618385,2.7914770533944173,132.10421127394264,38.13397209923616
13:50:52.806260,1,-1.450398949405203,1.6602198595721867,1.8066547888581306,-0.06972000186215155,5.519999876618385,2.850261149554129,131.1410670588152,39.33517877831492
13:50:52.806260,2,-1.4972486400054592,1.690144580339809,1.7119507641943639,-0.06972000186215155,5.119999885559082,2.8335697647095075,131.53677492520328,37.16895966007964
13:50:52.916978,1,-1.6252751282608484,1.7452019152857239,2.291131981497927,0.06972000186215155,6.11999986320734,3.30704319964268,132.96218723207627,43.85246305174961
13:50:52.916978,2,-1.569605417914766,1.725055269383347,2.1838040248666992,-0.06972000186215155,9.119999796152115,3.1950707143033052,132.29865353586456,43.11709594462038
13:50:52.916978,3,-1.4263103659775285,1.6884600838267079,1.8899511451488096,-0.06972000186215155,5.759999871253967,2.9081220823446086,130.18912939218544,40.53309331315405
13:50:52.916978,4,-1.4779886398285014,1.7295714246928606,2.0738025888586606,-0.06972000186215155,9.239999793469906,3.0783964835824964,130.5152262823941,42.35042995404599
13:50:52.972493,1,-1.8406381381186137,1.3267779484234494,2.181730775541574,-0.06972000186215155,5.119999885559082,3.147735321920306,144.21499488266326,43.87689898291965
13:50:52.972493,2,-1.7676946010297163,1.329198378289423,2.0765306073950924,-0.06972000186215155,5.239999882876873,3.033725744823594,143.0590694739531,43.19488149242425
13:50:52.972493,3,-1.8155809953351527,1.3620954897689934,2.172267468859383,-0.06972000186215155,5.639999873936176,3.1417167966155013,143.12182766366135,43.74316584599471
13:50:52.972493,4,-1.7420607706445288,1.3631011412058127,2.067446389450462,-0.06972000186215155,5.639999873936176,3.0277310024219375,141.9580727010282,43.06572653134451
13:50:52.972493,5,-1.7918508039672882,1.402060087062689,2.0693740822352527,-0.06972000186215155,6.11999986320734,3.075517986232473,141.9580727010282,42.287709380242106
13:50:52.972493,6,-1.8470657080319124,1.4105848412302455,2.268066122133792,0.06972000186215155,4.999999888241291,3.247387451239381,142.63140454576111,44.30101294449162
13:50:52.972493,7,-1.778398128053208,1.419303208618789,2.064753801739304,-0.06972000186215155,6.8799998462200165,3.0725119628173383,141.4073477275768,42.222262791205154
13:50:52.972493,8,-1.5232486437906023,1.602962778296593,1.912860079120641,0.06972000186215155,9.119999796152115,2.923834773325549,133.53935214507024,40.86128130466776
13:50:52.972493,9,-1.5399372937314468,1.6762729096692282,1.9958989778635718,0.06972000186215155,14.359999679028988,3.0273603132353974,132.57267682456742,41.24550992695857
13:50:52.972493,10,-1.5692890627207756,1.7328808457069893,2.087844078563189,0.06972000186215155,12.23999972641468,3.134427712387796,132.16384614560997,41.76681343211993
13:50:53.080675,1,-1.5074637779899107,1.61760011694871,1.9089380160494653,0.06972000186215155,5.239999882876873,2.9211507200798392,132.98156551823868,40.80512913271659
13:50:53.136110,1,-1.526778601698399,1.847317400906765,2.1684408501941856,0.06972000186215155,8.879999801516533,3.2319916768283807,129.57319290425636,42.13889940786608
13:50:53.136110,2,-1.5466494102971002,1.9191697381136006,2.0677256081428523,-0.06972000186215155,6.8799998462200165,3.2172699719844964,128.86516928508868,39.99312675284464
13:50:53.191662,1,-1.8208352377389634,1.446015223976822,2.2585725796893215,0.06972000186215155,5.519999876618385,3.241535298078539,141.5451748462516,44.16764388364736
