frame_id,timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
20250718101852015423,2025-07-18 10:18:52.015423,1,-1.1229007361653165,1.656564293728574,1.7026288029609498,0.0697200018621515,5.879999868571758,2.6275570713515046,124.13134996935676,40.39017285398528
20250718101852015423,2025-07-18 10:18:52.015423,2,-1.057202924968944,1.6083983997758808,1.6298960578865411,0.0697200018621515,6.8799998462200165,2.5221388931774933,123.31698462310602,40.25838332900543
20250718101852015423,2025-07-18 10:18:52.015423,3,-0.957672052836895,1.5542549415335225,1.4853965408266114,-0.0697200018621515,5.119999885559082,2.3535605085839344,121.63977664242192,39.13334963928302
20250718101852069890,2025-07-18 10:18:52.069890,1,-1.0397576071489232,1.6911813211759257,1.609678582899818,0.0697200018621515,6.999999843537808,2.5558277099532294,121.58367579755566,39.03589633656909
20250718101852069890,2025-07-18 10:18:52.069890,2,-0.957672052836895,1.5542549415335225,1.4853965408266114,-0.0697200018621515,6.8799998462200165,2.3535605085839344,121.63977664242192,39.13334963928302
20250718101852069890,2025-07-18 10:18:52.069890,3,-0.9907958339368954,1.6283246065209331,1.543400661209232,-0.0697200018621515,9.239999793469906,2.452591080830507,121.3194935101463,38.998048599379146
20250718101852124873,2025-07-18 10:18:52.124873,1,-1.0244157739012396,1.6708646084888483,-0.0195996738278289,-0.0697200018621515,18.11999959498644,1.9600000930950043,121.51267802783202,-0.5729577823242187
20250718101852124873,2025-07-18 10:18:52.124873,2,-1.0574740890539198,1.7247840913903385,-0.0202321633021198,-0.0697200018621515,12.879999712109566,2.0232500960992184,121.51267802783202,-0.5729577823242187
20250718101852124873,2025-07-18 10:18:52.124873,3,-0.9586786234099112,1.636202105133692,-0.0379324720045314,-0.0697200018621515,12.639999717473984,1.8967500900907903,120.36676246318358,-1.1459155646484371
20250718101852124873,2025-07-18 10:18:52.124873,4,-0.8948939978062451,1.5998571162299176,-0.0366675563043671,0.0697200018621515,5.879999868571758,1.8335000870865767,119.22084689853514,-1.1459155646484371
20250718101852180411,2025-07-18 10:18:52.180411,1,-3.761765785756423,1.9390760350356333,0.705253991451205,-0.1391600037168245,4.999999888241291,4.290487255428573,152.73026921191538,9.46099858825511
20250718101852180411,2025-07-18 10:18:52.180411,2,-3.7168542318445175,2.011316363647921,0.6858972537385837,-0.1391600037168245,4.999999888241291,4.281454652118194,151.58067098757226,9.218616544030674
20250718101852180411,2025-07-18 10:18:52.180411,3,-3.663971981791178,2.0673735241616304,0.6257580447989011,-0.1391600037168245,4.999999888241291,4.2532689901281575,150.5664045870496,8.460296070631308
